노선명,시도명,시군구명,도로구간-기점,도로구간-종점,도로구간-기점(위도),도로구간-기점(경도),도로구간-종점(위도),도로구간-종점(경도),총길이(km),자전거도로너비(m),자전거도로종류,자전거도로고시유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
들성로1L-35,경상북도,구미시,경상북도 구미시 도량동 816-36,경상북도 구미시 고아읍 문성리 623,36.152082,128.323197,36.160349,128.342509,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로1L-36,경상북도,구미시,경상북도 구미시 도량동 816-36,경상북도 구미시 고아읍 문성리 623,36.152082,128.323197,36.160349,128.342509,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로1L-37,경상북도,구미시,경상북도 구미시 도량동 816-36,경상북도 구미시 고아읍 문성리 623,36.152082,128.323197,36.160349,128.342509,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로1L-38,경상북도,구미시,경상북도 구미시 도량동 816-36,경상북도 구미시 고아읍 문성리 623,36.152082,128.323197,36.160349,128.342509,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로1L-39,경상북도,구미시,경상북도 구미시 도량동 816-36,경상북도 구미시 고아읍 문성리 623,36.152082,128.323197,36.160349,128.342509,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로1L-40,경상북도,구미시,경상북도 구미시 도량동 816-36,경상북도 구미시 고아읍 문성리 623,36.152082,128.323197,36.160349,128.342509,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로1L-41,경상북도,구미시,경상북도 구미시 도량동 816-36,경상북도 구미시 고아읍 문성리 623,36.152082,128.323197,36.160349,128.342509,0.03,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-1,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-2,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-3,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-4,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-5,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-6,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-7,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-8,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-9,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-10,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-11,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-12,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-13,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-14,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-15,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
용연로L,울산광역시,남구,울산광역시 남구 용연동 584-1,울산광역시 남구 황성동 33-3,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,2.5,자전거보행자겸용도로,N,울산광역시청 종합건설본부,054-480-5485,2025-02-12,6310000,울산광역시
들성로2L-16,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-17,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-18,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-19,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.05,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
들성로2L-20,경상북도,구미시,경상북도 구미시 고아읍 문성리 623,경상북도 구미시 고아읍 문성리 1046-1,36.160432,128.342292,36.162532,128.353348,0.01,1.8,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1R-1,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162725,128.353698,36.167074,128.362053,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1R-2,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162725,128.353698,36.167074,128.362053,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1R-3,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162725,128.353698,36.167074,128.362053,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1R-4,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162725,128.353698,36.167074,128.362053,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1R-5,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162725,128.353698,36.167074,128.362053,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1R-6,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162725,128.353698,36.167074,128.362053,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1R-7,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162725,128.353698,36.167074,128.362053,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1R-8,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162725,128.353698,36.167074,128.362053,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1R-9,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162725,128.353698,36.167074,128.362053,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1R-10,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162725,128.353698,36.167074,128.362053,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1R-11,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162725,128.353698,36.167074,128.362053,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1R-12,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162725,128.353698,36.167074,128.362053,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1R-13,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162725,128.353698,36.167074,128.362053,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1R-14,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162725,128.353698,36.167074,128.362053,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1R-15,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162725,128.353698,36.167074,128.362053,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1R-16,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162725,128.353698,36.167074,128.362053,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1R-17,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162725,128.353698,36.167074,128.362053,0.04,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1L-1,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162367,128.353671,36.166935,128.362296,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1L-2,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162367,128.353671,36.166935,128.362296,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1L-3,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162367,128.353671,36.166935,128.362296,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
송평로1L-4,경상북도,구미시,경상북도 구미시 고아읍 문성리 1046-1,경상북도 구미시 고아읍 송림리 445-5,36.162367,128.353671,36.166935,128.362296,0.05,4,자전거보행자겸용도로,N,경상북도 구미시청,054-480-5485,2025-02-20,5080000,경상북도 구미시
여천로L,울산광역시,남구,울산광역시 남구 야음동 853,울산광역시 남구 야음동 50-4,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.12,0.7,자전거보행자겸용도로,N,울산광역시청 종합건설본부,054-480-5485,2025-02-12,6310000,울산광역시
