auser_info_id,extrc_word_nm,info_obtn_dt,auser_sxdst_cd,age_group_cd,occpn_nm,hshld_incm_group_nm,mrrg_yn_nm,chdrn_yn_nm,rsid_fom_nm,auser_ara_ctprv_nm,auser_ara_gu_nm,auser_ara_dong_nm,car_group_nm,craln_tlphn_mkr_nm,craln_tlphn_sbscr_cmpn_nm,info_obtn_site_url,info_obtn_site_subjc_nm
D***4,남한강자전거길,201908**,F,2,,,      ,          ,,서울,구로구,천왕동,,,,https://m.blog.naver.com/wjfdbs12/221580027851,남한강 자전거길 당일치기 with 2인용 자전거
D***5,원주천자전거길,201908**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,아파트/ 주상복합,서울,영등포구,영등포동7가,"준중형파생 (벨로스터, I30 등)",삼성,SKT,https://m.blog.naver.com/mu0212/221558344163,원주천 자전거길
D***2,남강변자전거길,201908**,F,2,,,      ,          ,,서울,강북구,미아동,,,,https://itdokim.blog.me/221524251298,동네산책 남강변 자전거길 걸으며 본 풍경
D***0,여수자전거길,201908**,F,4,,,      ,          ,,전북,익산시,부송동,,,,https://m.blog.naver.com/rid/221574505451,여수자전거길 달천 장척
D***2,광양매화자전거길,201908**,M,3,"관리직 (사장, 간부, 고위공무원)",300~399만원,아니오,          ,아파트/ 주상복합,광주,광산구,도산동,,삼성,SKT,https://blog.naver.com/songek27/221496957306,광양매화마을 근처 매화자전거길
D***7,섬진강자전거길,201908**,M,3,,,      ,          ,,서울,동작구,노량진1동,,,,https://m.blog.naver.com/lchgabriel/221722950239,섬진강 자전거길 걷기
D***0,동해안자전거길,201908**,M,3,,,      ,          ,,충북,충주시,용산동,,삼성,SKT,https://m.blog.naver.com/exoppa/221556011968,동해안 자전거길 넷째날
D***1,양산자전거길,201908**,M,3,,,      ,          ,,서울,강서구,가양2동,,,,https://m.blog.naver.com/hoho2693/221569502041,양산자전거길
D***1,섬진강자전거길,201908**,M,2,"학생 (초중고학생, 대학생, 대학원생)",100만원 미만,아니오,          ,아파트/ 주상복합,전북,완주군,용진면,,LG,SKT,https://m.blog.naver.com/6milusd/221635942956,섬진강 자전거길 첫째날 가기도 전에 펑크나다
D***3,동해안자전거길,201908**,M,2,"관리직 (사장, 간부, 고위공무원)",400~499만원,아니오,          ,오피스텔,전북,전주시 완산구,평화동2가,,,알뜰폰(MVNO),https://m.blog.naver.com/jamchang/221696611970,동해안 자전거길  동해안 종주  국토종주  자전거 여행 2
D***6,안양천자전거길,201908**,F,5,,,      ,          ,,부산,북구,덕천3동,,,,https://blog.naver.com/sunmank1/221480008830,안양천 자전거길
D***9,오천자전거길,201908**,M,4,"자영업 (도소매업, 숙박업, 미용업)",100~199만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,성남시 중원구,은행2동,,삼성,알뜰폰(MVNO),https://m.blog.naver.com/sonmiheon/221717112558,오천 자전거길 간다 하고선 대청댐에서 놀다 옴 징글징글 오천 종주 실패 20191127 업데이트
D***1,홍제천자전거길,201908**,M,5,"관리직 (사장, 간부, 고위공무원)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,과천시,원문동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",LG,SKT,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=0IXFH&articleno=7426071,포방교에서 성산대교를 거쳐 응암역까지 홍제천자전거길과 불광천자전거길 라이딩
D***0,청평역자전거길,201908**,M,3,,,      ,          ,,서울,중랑구,망우동,,,,https://blog.naver.com/wncks9875/221515347283,청평역 자전거길 정 국수커피 예요
D***0,황구지천자전거길,201908**,F,2,,,      ,          ,,서울,노원구,중계2.3동,,,,https://m.blog.naver.com/news0709/221586289779,황구지천 자전거길 추천코스
D***0,평화누리자전거길,201908**,F,2,,,      ,          ,,경북,경산시,진량읍,,,,https://m.blog.naver.com/kenpa44/221620432291,평화누리자전거길 새로운 코스 개척
D***9,오천자전거길,201908**,M,2,,,      ,          ,,경북,영천시,본촌동,,,,https://m.cafe.naver.com/bikecity/2238481,충청 817 오천 자전거길 코스 요약 정리
D***8,금강자전거길,201908**,M,2,,,      ,          ,,서울,강북구,미아동,,,,https://blog.naver.com/biyagra54/221525519567,금강종주자전거길
D***0,북한강자전거길,201908**,F,4,"서비스직 (요식업, 숙박업, 미용실종업원)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,하남시,망월동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",삼성,SKT,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=05LeB&articleno=15607313,북한강 자전거 길을 연결하는 뱃나들이교
D***9,안양천자전거길,201908**,F,4,"주부 (전업주부, 파트타임 근무 주부)",100~199만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,남양주시,호평동,,LG,SKT,https://m.blog.naver.com/xishen/221560792981,안양천 자전거길 20190611
D***4,대구자전거길,201908**,F,3,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 없음 ,아파트/ 주상복합,경기,수원시 권선구,권선동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",애플,SKT,https://m.blog.naver.com/dalseonggun/221711998295,대구 자전거길  전국 자전거 라이더들의 무료숙식이 제공되는 아름다운 자전거길 낙동강 무심사  달성군 블로그 기자단 조덕제
D***2,영산강자전거길,201908**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 동남구,구성동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,https://m.blog.naver.com/hyen1kyu/221688811936,영산강 자전거길
D***5,영산강자전거길,201908**,M,3,,,      ,          ,,서울,강서구,방화3동,,,,https://m.blog.naver.com/barry22/221563866622, 자전거 라이딩   광주 자전거 무료대여 영산강 자전거길 안내센터로 갑시다
D***2,낙동강자전거길,201908**,M,3,"판매직 (상점점원, 보험설계사, 노점상)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,고양시 일산동구,백석1동,"경차 (모닝, 스파크 등)",기타,알뜰폰(MVNO),https://m.blog.naver.com/llblessingll/221536049910,양산라이딩 서비바이크 낙동강자전거길  배태고개  밀양댐  역순 갑자기 분위기 90km
D***01,안양천자전거길,201908**,F,2,,,      ,          ,,서울,도봉구,창동,,,,https://blog.naver.com/milcamp/221522381395,안양천 자전거길목감천
D***21,사천시자전거길,201908**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,수원시 팔달구,우만1동,,삼성,SKT,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=0OpR5&articleno=1002,사천시 자전거길옛군지역2
D***65,낙동강자전거길,201908**,M,2,무직,100~199만원,아니오,          ,기타 ,경기,김포시,구래동,,삼성,SKT,https://m.blog.naver.com/llblessingll/221697402093,양산라이딩 평일 벙개 원동23고개  안태호  낙동강자전거길  교동면옥  소소서원
D***74,양산자전거길,201908**,M,3,"판매직 (상점점원, 보험설계사, 노점상)",100~199만원,아니오,          ,아파트/ 주상복합,경기,남양주시,별내면,기타 (승합차/트럭/화물차/기타 차량 등),삼성,SKT,https://m.blog.naver.com/hoho2693/221569502041,양산자전거길
D***69,낙동강자전거길,201908**,F,2,기타 ,100~199만원,아니오,          ,아파트/ 주상복합,광주,동구,수기동,,삼성,SKT,https://blog.naver.com/juneyoup1/221513460829,낙동강 자전거길 캠핑 종주 상편 2박3일 코스소개 안동대구 2
D***86,국토종주자전거길,201908**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,관악구,신림동,,LG,알뜰폰(MVNO),https://m.blog.naver.com/uiryeonginfo/221657889592,아름다운 국토 종주 자전거길 20선 구름재 쉼터박진고개
D***64,월미도자전거길,201908**,M,3,"생산/노무직 (생산감독, 경비원, 공장근로자)",300~399만원,예    ,자녀 없음 ,아파트/ 주상복합,충북,청주시 상당구,사천동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,LG U+,https://m.blog.naver.com/37system/221567037450,월미도 탐방 자전거길 국토 여행 인천 편
D***34,평화누리자전거길,201908**,M,5,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,경북,안동시,송현동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,https://m.blog.naver.com/kenpa44/221620432291,평화누리자전거길 새로운 코스 개척
D***63,영산강자전거길,201908**,F,2,"학생 (초중고학생, 대학생, 대학원생)",900~999만원,아니오,          ,연립주택/ 다세대/ 빌라,대전,서구,월평1동,,삼성,KT,https://blog.naver.com/bullchang/221516240534,영산강 자전거길 종주 2019041314
D***90,낙동강자전거길,201908**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,서울,관악구,봉천동,,삼성,LG U+,https://m.blog.naver.com/kobic/221528417556,낙동강 자전거길 학포 수변생태공원 창녕 여행
D***55,섬강자전거길,201908**,F,2,"학생 (초중고학생, 대학생, 대학원생)",600~699만원,아니오,          ,아파트/ 주상복합,경기,고양시 덕양구,고양동,"소형SUV/CUV (티볼리, QM3 등)",애플,KT,https://m.blog.naver.com/milcamp/221535875307,섬강 자전거길
D***87,경춘선자전거길,201908**,F,3,"주부 (전업주부, 파트타임 근무 주부)",100~199만원,예    ,자녀 없음 ,아파트/ 주상복합,경기,안양시 동안구,비산1동,,LG,KT,https://m.blog.naver.com/lisd1225/221587675967,경춘선 자전거길 뚜벅 뚜벅 마치터널 까지 걷자
D***65,구례자전거길,201908**,M,2,"사무직 (일반사무직, 공무원, 직업군인)","1,000만원 이상",아니오,          ,단독주택,대전,서구,가장동,"경차 (모닝, 스파크 등)",애플,KT,https://blog.naver.com/guryesns/221506530992,구례걷기 구례 자전거길 걸어서 섬진강 두꺼비다리까지 걷다
D***26,낙동강자전거길,201908**,M,3,"자영업 (도소매업, 숙박업, 미용업)",100만원 미만,아니오,          ,아파트/ 주상복합,경기,구리시,갈매동,"경차 (모닝, 스파크 등)",LG,LG U+,https://m.blog.naver.com/gnfeel/221574769849,양산 가볼만한곳  경남 자전거투어  낙동강 종주 낙동강 자전거 길 위에서 만난 양산 물 문화 전시관
D***42,북한강자전거길,201908**,M,2,"학생 (초중고학생, 대학생, 대학원생)",300~399만원,아니오,          ,기타 ,경남,창원시 마산합포구,월영동,,애플,LG U+,https://m.blog.naver.com/wncks9875/221576406850,북한강 자전거길 걷기 운길산역에서 물의 정원 물향기길 하트존조안유아숲체험원마음정원삼봉리 까지 걸었습니다물향기길 하트존 길
D***22,금강자전거길,201908**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",700~799만원,아니오,          ,단독주택,대구,달서구,송현동,,삼성,SKT,https://blog.naver.com/jwkim7240/221496396043,언제나 즐거움을 주는 금강자전거길  세종에서 대청가는 길
D***24,오천자전거길,201908**,M,4,"관리직 (사장, 간부, 고위공무원)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,충북,청원군,남일면,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,SKT,https://m.blog.naver.com/jounho9199/221719023436,오천자전거길행촌교차로합강공원
D***48,오천자전거길,201908**,F,2,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,대구,서구,내당1동,,애플,알뜰폰(MVNO),https://m.blog.naver.com/kangsoo0/221581760460,20190706 오천자전거길 괴산 행촌교차로세종 합강공원 자전거 라이딩
D***00,낙동강자전거길,201908**,M,2,,,      ,          ,,경기,화성시,동탄면,,애플,LG U+,https://m.blog.naver.com/24oo/221678071565,국토종주 낙동강 자전거길 구미보  합천창녕보 2
D***15,제주도해안도로자전거길,201908**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,인천,부평구,산곡1동,,기타,SKT,https://m.blog.naver.com/ciemania/221605297627,제주맛집 차귀도맛집 제주도 해안도로 자전거길 맛집 신가네 짬뽕
D***06,도림안양천자전거길,201908**,M,3,"전문직 (의사, 판검사, 예술가, 종교인)",900~999만원,아니오,          ,아파트/ 주상복합,부산,수영구,광안1동,,삼성,알뜰폰(MVNO),https://blog.naver.com/sikim71/221496452263,도림천 안양천 라이딩  자전거길 시작점을 찾아 69Km 라이딩 324 일
D***64,양평남한강자전거길,201908**,M,5,"학생 (초중고학생, 대학생, 대학원생)",100만원 미만,아니오,          ,아파트/ 주상복합,전북,군산시,수송동,,LG,알뜰폰(MVNO),https://m.blog.naver.com/gaiaseed/221534778079,자전거길 양평 남한강편
D***51,남양주시자전거길,201908**,M,2,"학생 (초중고학생, 대학생, 대학원생)","1,000만원 이상",아니오,          ,아파트/ 주상복합,부산,사하구,당리동,,애플,SKT,https://m.blog.naver.com/cmh8357/221530087236,남양주시 자전거 길 마석 셋터 금남리 양수리 구리 진건 돌았어요
D***93,백곡천자전거길,201908**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,경기,성남시 수정구,복정동,,삼성,SKT,https://blog.naver.com/jincheongun/221477229797,백곡천 자전거길
D***95,영산강자전거길,201908**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,오산시,지곶동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",삼성,SKT,https://m.blog.naver.com/qwermm/221531409670,영산강자전거길못난이미술관용호정 마실라이딩
D***32,섬진강자전거길,201908**,F,4,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,남동구,간석1동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,LG U+,https://m.blog.naver.com/suger1194/221683141772,섬진강 자전거길
D***42,새재종주자전거길,201908**,F,2,,,      ,          ,,경기,용인시 수지구,풍덕천동,,,,https://m.blog.naver.com/haneuigu/221562323816,새재 종주 자전거길탄금대상풍교
D***11,낙동강자전거길,201908**,M,5,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,아니오,          ,아파트/ 주상복합,대전,동구,판암1동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,KT,https://m.blog.naver.com/ds3nzo/221610166781,낙동강 자전거길안동구담보
D***92,남한강자전거길,201908**,F,4,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,용인시 수지구,상현동,"대형차 (제너시스, BMW5급 등)",삼성,SKT,https://m.blog.naver.com/id780629/221632367842,만원 한 장 들고가는 남한강자전거길 인생 여행
